time,acc.x_y,acc.y_y,acc.z_y,gyro.x_y,gyro.y_y,gyro.z_y,,time,x acc,acc.z_y,gyro.z_y
4305051,-0.005407833,-0.008481318,-1.014352083,0.184876159,0.190810248,-0.037839126,,4.305051,-5.407833029,-1.014352083,-0.037839126
4305151,-0.007488089,-0.008703283,-1.011505008,0.243564338,0.123650909,-0.09164454,,4.305151,-7.488089148,-1.011505008,-0.09164454
4305251,-0.006364878,-0.009829111,-1.011071801,0.219060302,0.115776666,-0.103617542,,4.305251,-6.364877801,-1.011071801,-0.103617542
4305351,-0.00579774,-0.008523622,-1.011884451,0.301546365,0.130644262,0.03938086,,4.305351,-5.797740072,-1.011884451,0.03938086
4305451,-0.005092369,-0.008910884,-1.013432264,0.202678517,0.04943962,-0.099906951,,4.305451,-5.092369393,-1.013432264,-0.099906951
4305551,-0.005505008,-0.008644065,-1.013480067,0.209316924,0.130246401,-0.019684827,,4.305551,-5.505007692,-1.013480067,-0.019684827
4305651,-0.007650134,-0.009053814,-1.014929771,0.199868694,0.211963892,-0.14132826,,4.305651,-7.650133688,-1.014929771,-0.14132826
4305751,-0.006541085,-0.008785192,-1.014246225,0.189306542,0.159578651,-0.087852649,,4.305751,-6.541084964,-1.014246225,-0.087852649
4305851,-0.005704571,-0.009111961,-1.014389038,0.14111197,0.055188037,-0.055781074,,4.305851,-5.704570562,-1.014389038,-0.055781074
4305951,-0.007510689,-0.009011569,-1.011832237,0.212440401,0.169004276,-0.074562863,,4.305951,-7.510688622,-1.011832237,-0.074562863
4306051,-0.006292177,-0.007037923,-1.012505651,0.157106519,0.140472919,-0.042117368,,4.306051,-6.292176899,-1.012505651,-0.042117368
4306151,-0.007065497,-0.008073688,-1.013657808,0.13009429,0.188872963,-0.147189379,,4.306151,-7.065497339,-1.013657808,-0.147189379
4306251,-0.006891756,-0.009368468,-1.013663411,0.081835017,0.223147243,-0.095539488,,4.306251,-6.891755853,-1.013663411,-0.095539488
4306351,-0.008133579,-0.009763092,-1.012385964,0.263925284,0.075627066,0.058116473,,4.306351,-8.133579046,-1.012385964,0.058116473
4306451,-0.007407307,-0.010381884,-1.013203979,0.109989524,0.114664182,-0.109707519,,4.306451,-7.407306693,-1.013203979,-0.109707519
4306551,-0.006589237,-0.008020308,-1.015120029,0.177510619,0.099332578,0.042741667,,4.306551,-6.589236669,-1.015120029,0.042741667
4306651,-0.006010704,-0.009541525,-1.014140844,0.2081296,0.072416462,-0.032480486,,4.306651,-6.010703743,-1.014140844,-0.032480486
4306751,-0.00655721,-0.006992365,-1.013396144,0.183047578,0.144938469,-0.061621014,,4.306751,-6.557209883,-1.013396144,-0.061621014
4306851,-0.006253819,-0.009113554,-1.01177609,0.220175594,0.15007098,0.035856057,,4.306851,-6.253819447,-1.01177609,0.035856057
4306951,-0.006678813,-0.007947733,-1.011682987,0.251143575,0.101794012,-0.106300205,,4.306951,-6.678812671,-1.011682987,-0.106300205
4307051,-0.008404605,-0.008879884,-1.01461041,0.13278605,0.094033711,-0.064937733,,4.307051,-8.404605091,-1.01461041,-0.064937733
4307151,-0.007812334,-0.007232365,-1.014508247,0.189076394,0.241970941,-0.062189247,,4.307151,-7.812333759,-1.014508247,-0.062189247
4307251,-0.006336106,-0.009566946,-1.013982654,0.152770013,0.181467503,-0.083361231,,4.307251,-6.336105522,-1.013982654,-0.083361231
4307351,-0.006729177,-0.008922522,-1.013614655,0.197733954,0.171831027,-0.114519991,,4.307351,-6.729177199,-1.013614655,-0.114519991
4307451,-0.005880381,-0.009412709,-1.013988853,0.19665207,0.184741929,0.025721008,,4.307451,-5.880380515,-1.013988853,0.025721008
4307551,-0.006218657,-0.008801492,-1.013171554,0.138475776,0.183390856,-0.118402742,,4.307551,-6.218656898,-1.013171554,-0.118402742
4307651,-0.006566726,-0.008980476,-1.012633681,0.151502773,0.141209066,0.047043208,,4.307651,-6.566726137,-1.012633681,0.047043208
4307751,-0.005757486,-0.00890533,-1.013707995,0.274540097,0.096889429,-0.003387693,,4.307751,-5.757485516,-1.013707995,-0.003387693
4307851,-0.006486265,-0.009086461,-1.015119791,0.151791573,0.114529423,-0.059368528,,4.307851,-6.486264989,-1.015119791,-0.059368528
4307951,-0.006187456,-0.009373968,-1.010762215,0.220497951,0.192619175,-0.078438789,,4.307951,-6.187456194,-1.010762215,-0.078438789
4308051,-0.005905138,-0.009187372,-1.014168024,0.121849947,0.16107069,-0.052045766,,4.308051,-5.905138329,-1.014168024,-0.052045766
4308151,-0.006717874,-0.009031828,-1.01497066,0.20071438,0.113489375,-0.145717487,,4.308151,-6.717874203,-1.01497066,-0.145717487
4308251,-0.008094118,-0.009374257,-1.011219501,0.250480652,0.113935515,-0.066358171,,4.308251,-8.094117977,-1.011219501,-0.066358171
4308351,-0.005806654,-0.008202002,-1.012662172,0.259648711,0.176841348,-0.028937524,,4.308351,-5.80665376,-1.012662172,-0.028937524
4308451,-0.004559406,-0.007543375,-1.011911035,0.23707895,0.179848269,-0.032900803,,4.308451,-4.559405614,-1.011911035,-0.032900803
4308551,-0.005238785,-0.009710846,-1.014060855,0.116753727,0.128115147,0.025509732,,4.308551,-5.238785408,-1.014060855,0.025509732
4308651,-0.005682577,-0.008325824,-1.012559891,0.173400894,0.18386057,-0.029060371,,4.308651,-5.682576913,-1.012559891,-0.029060371
4308751,-0.007263121,-0.009273835,-1.013389349,0.212683782,0.122667171,0.004000444,,4.308751,-7.263120729,-1.013389349,0.004000444
4308851,-0.006019659,-0.008922519,-1.009706259,0.128440231,0.125983819,-0.027756955,,4.308851,-6.019658875,-1.009706259,-0.027756955
4308951,-0.00698324,-0.009064511,-1.013591647,0.160908669,0.106939532,-0.079275794,,4.308951,-6.983239669,-1.013591647,-0.079275794
4309051,-0.006211997,-0.009608376,-1.012782574,0.133608073,0.094160281,-0.144649223,,4.309051,-6.21199701,-1.012782574,-0.144649223
4309151,-0.006852436,-0.008629167,-1.012732148,0.126965091,0.120448388,-0.081553213,,4.309151,-6.852435879,-1.012732148,-0.081553213
4309251,-0.006081911,-0.008112255,-1.01378274,0.290545791,0.152674332,0.040291585,,4.309251,-6.08191127,-1.01378274,0.040291585
4309351,-0.006623239,-0.010099679,-1.011513948,0.163535699,0.095472969,-0.064221628,,4.309351,-6.623239256,-1.011513948,-0.064221628
4309451,-0.007702341,-0.007023653,-1.0146029,0.221609771,0.179857269,-0.047012284,,4.309451,-7.702341303,-1.0146029,-0.047012284
4309551,-0.008087972,-0.008459747,-1.013541818,0.210393757,0.168907672,-0.138649181,,4.309551,-8.087972179,-1.013541818,-0.138649181
4309651,-0.007238114,-0.007360579,-1.013545871,0.188974425,0.162415803,0.070184134,,4.309651,-7.238113787,-1.013545871,0.070184134
4309751,-0.006392488,-0.0085114,-1.014292359,0.170481816,0.147253841,-0.121950455,,4.309751,-6.392488256,-1.014292359,-0.121950455
4309851,-0.00590517,-0.008199429,-1.012589812,0.149584159,0.092909656,-0.084772632,,4.309851,-5.905169528,-1.012589812,-0.084772632
4309951,-0.008081007,-0.009156652,-1.011073589,0.202687576,0.104056917,-0.104471713,,4.309951,-8.081006818,-1.011073589,-0.104471713
4310051,-0.006298203,-0.009076754,-1.014590979,0.149213985,0.104962044,-0.014422745,,4.310051,-6.298203021,-1.014590979,-0.014422745
4310151,-0.005766919,-0.008532108,-1.012539983,0.163118705,0.13089025,-0.011201143,,4.310151,-5.766918883,-1.012539983,-0.011201143
4310251,-0.006637116,-0.009725393,-1.013849735,0.111169271,0.140434623,-0.139077544,,4.310251,-6.637116428,-1.013849735,-0.139077544
4310351,-0.005872305,-0.009108418,-1.012799025,0.123025112,0.11687357,-0.116950937,,4.310351,-5.872305017,-1.012799025,-0.116950937
4310451,-0.006647517,-0.008575412,-1.013473988,0.135445282,0.179833472,-0.059169024,,4.310451,-6.647516508,-1.013473988,-0.059169024
4310551,-0.005811629,-0.009801197,-1.01184535,0.168487117,0.176913381,-0.130018324,,4.310551,-5.811628886,-1.01184535,-0.130018324
4310651,-0.006918224,-0.008848353,-1.011027813,0.174182847,0.199857429,-0.024596691,,4.310651,-6.91822404,-1.011027813,-0.024596691
4310751,-0.006006778,-0.009200389,-1.012677193,0.121316396,0.164736897,-0.131569579,,4.310751,-6.006777752,-1.012677193,-0.131569579
4310851,-0.006352693,-0.007335328,-1.013679624,0.180801332,0.171268702,-0.075328447,,4.310851,-6.352693308,-1.013679624,-0.075328447
4310951,-0.005984928,-0.008366576,-1.015395403,0.090545826,0.169190452,-0.03835047,,4.310951,-5.984928459,-1.015395403,-0.03835047
4311051,-0.005521738,-0.009665847,-1.016015291,0.183959454,0.188730523,-0.014171439,,4.311051,-5.521738436,-1.016015291,-0.014171439
4311151,-0.005123531,-0.009908341,-1.013372421,0.15758948,0.102307253,-0.078273959,,4.311151,-5.123530515,-1.013372421,-0.078273959
4311251,-0.006574905,-0.00929522,-1.012197018,0.20774737,0.137016237,-0.068230368,,4.311251,-6.574905477,-1.012197018,-0.068230368
4311351,-0.006120812,-0.009438977,-1.015417814,0.157747209,0.095644787,-0.091753408,,4.311351,-6.120811682,-1.015417814,-0.091753408
4311451,-0.006095121,-0.009026489,-1.012415051,0.292311251,0.089360073,-0.005144503,,4.311451,-6.095121149,-1.012415051,-0.005144503
4311551,-0.00809926,-0.009840176,-1.014235497,0.189860612,0.116597183,-0.037369542,,4.311551,-8.099259809,-1.014235497,-0.037369542
4311651,-0.006314487,-0.009132409,-1.011920214,0.197532713,0.180010378,-0.072513327,,4.311651,-6.314487197,-1.011920214,-0.072513327
4311751,-0.005710501,-0.008097316,-1.013326645,0.16474925,0.175104916,0.065433823,,4.311751,-5.710500758,-1.013326645,0.065433823
4311851,-0.006130871,-0.008977883,-1.012274981,0.073619224,0.174136549,-0.101522937,,4.311851,-6.130871363,-1.012274981,-0.101522937
4311951,-0.00598175,-0.008345311,-1.013345838,0.229940936,0.171842024,-0.076359905,,4.311951,-5.981750321,-1.013345838,-0.076359905
4312051,-0.006158581,-0.007583153,-1.012828708,0.175666079,0.162994877,-0.061363034,,4.312051,-6.158580538,-1.012828708,-0.061363034
4312151,-0.006535863,-0.007984312,-1.01298511,0.100145489,0.135705352,-0.068122052,,4.312151,-6.535862572,-1.01298511,-0.068122052
4312251,-0.006836029,-0.010814533,-1.012934566,0.099843711,0.15760693,-0.066570625,,4.312251,-6.836029235,-1.012934566,-0.066570625
4312351,-0.006005268,-0.009070359,-1.013182402,0.176083431,0.292079061,-0.049819939,,4.312351,-6.005268078,-1.013182402,-0.049819939
4312451,-0.006469417,-0.008121573,-1.010968328,0.178592771,0.158787921,-0.049191225,,4.312451,-6.469416898,-1.010968328,-0.049191225
4312551,-0.007054678,-0.008518968,-1.011653543,0.246961922,0.162848875,0.021153515,,4.312551,-7.054677699,-1.011653543,0.021153515
4312651,-0.005204757,-0.00850688,-1.011502624,0.26097247,0.071919464,-0.055436324,,4.312651,-5.204756744,-1.011502624,-0.055436324
4312751,-0.006476597,-0.008331267,-1.013489127,0.09674184,0.060190134,-0.037794143,,4.312751,-6.476596929,-1.013489127,-0.037794143
4312851,-0.007165404,-0.007685,-1.013731599,0.140337646,0.060638018,-0.063860349,,4.312851,-7.165403571,-1.013731599,-0.063860349
4312951,-0.007138769,-0.008413348,-1.014479995,0.150186956,0.101999492,-0.029413914,,4.312951,-7.138768677,-1.014479995,-0.029413914
4313051,-0.004825126,-0.009558494,-1.01336658,0.216250092,0.199664772,-0.086951166,,4.313051,-4.825125914,-1.01336658,-0.086951166
4313151,-0.005639729,-0.008043172,-1.014863372,0.154412091,0.145229176,-0.130219936,,4.313151,-5.639728624,-1.014863372,-0.130219936
4313251,-0.006038847,-0.00792069,-1.014207363,0.074891247,0.083473273,-0.00835079,,4.313251,-6.038847379,-1.014207363,-0.00835079
4313351,-0.007287314,-0.008886367,-1.013463974,0.166001573,0.059745643,-0.128417239,,4.313351,-7.287314162,-1.013463974,-0.128417239
4313451,-0.005958915,-0.009046501,-1.012744546,0.171154931,0.162519082,-0.026320942,,4.313451,-5.958914757,-1.012744546,-0.026320942
4313551,-0.00667204,-0.00812337,-1.01198554,0.134228423,0.158938408,-0.060680568,,4.313551,-6.672040094,-1.01198554,-0.060680568
4313651,-0.007271396,-0.00728684,-1.013408899,0.099292964,0.052754022,-0.054771855,,4.313651,-7.271396462,-1.013408899,-0.054771855
4313751,-0.006213424,-0.008505066,-1.012470007,0.098132975,0.043085907,-0.002354712,,4.313751,-6.213424262,-1.012470007,-0.002354712
4313851,-0.005712607,-0.008084864,-1.012310386,0.140624166,0.281576783,-0.04940315,,4.313851,-5.712606944,-1.012310386,-0.04940315
4313951,-0.007065907,-0.009460651,-1.01173234,0.142386079,0.135248333,-0.121995971,,4.313951,-7.065906655,-1.01173234,-0.121995971
4314051,-0.006670251,-0.009357898,-1.012688398,0.092424244,0.094445281,-0.06212825,,4.314051,-6.670250557,-1.012688398,-0.06212825
4314151,-0.006141373,-0.008360054,-1.013174057,0.171237603,0.208087564,0.033922572,,4.314151,-6.141373422,-1.013174057,0.033922572
4314251,-0.006976532,-0.00834632,-1.012085438,0.165031239,0.117778711,-0.033526298,,4.314251,-6.976531819,-1.012085438,-0.033526298
4314351,-0.006372419,-0.007463923,-1.012592912,0.097117782,0.108247407,-0.107295729,,4.314351,-6.37241872,-1.012592912,-0.107295729
4314451,-0.007421048,-0.008368965,-1.011999011,0.168972924,0.103416666,-0.037795085,,4.314451,-7.421047892,-1.011999011,-0.037795085
4314551,-0.005850316,-0.008073173,-1.010984182,0.138948679,0.152348653,-0.226342887,,4.314551,-5.85031556,-1.010984182,-0.226342887
4314651,-0.00737516,-0.008681783,-1.011196017,0.028268598,0.037347727,0.031687468,,4.314651,-7.375160232,-1.011196017,0.031687468
4314751,-0.006766947,-0.007441862,-1.011761785,0.14556697,0.137001768,-0.011523575,,4.314751,-6.766946521,-1.011761785,-0.011523575
4314851,-0.007583776,-0.008784981,-1.013034582,0.247790039,0.126335084,-0.090667978,,4.314851,-7.583776023,-1.013034582,-0.090667978
4314951,-0.005471131,-0.009752264,-1.012207508,0.109739073,0.130733579,-0.067633055,,4.314951,-5.471131299,-1.012207508,-0.067633055
4315051,-0.006888545,-0.009395336,-1.011024475,0.185957581,0.196102873,0.002440247,,4.315051,-6.888545118,-1.011024475,0.002440247
4315151,-0.006496252,-0.007948049,-1.013349056,0.179905236,0.192656264,-0.057503864,,4.315151,-6.496252492,-1.013349056,-0.057503864
4315251,-0.008291444,-0.009376509,-1.012575865,0.151744038,0.150223702,-0.028912777,,4.315251,-8.29144381,-1.012575865,-0.028912777
4315351,-0.006543211,-0.008167754,-1.01261735,0.234196603,0.045122206,0.011150033,,4.315351,-6.543210708,-1.01261735,0.011150033
4315451,-0.00649163,-0.00904924,-1.01436007,0.131993845,0.113603152,-0.202190161,,4.315451,-6.491630338,-1.01436007,-0.202190161
4315551,-0.006177404,-0.00887643,-1.013728142,0.120413438,0.099001661,-0.14029181,,4.315551,-6.177403964,-1.013728142,-0.14029181
4315651,-0.007646989,-0.009675508,-1.014296174,0.248103052,0.172437713,-0.106565408,,4.315651,-7.646989077,-1.014296174,-0.106565408
4315751,-0.007176304,-0.009187534,-1.011672974,0.271850407,0.12777403,-0.069966093,,4.315751,-7.176304236,-1.011672974,-0.069966093
4315851,-0.006487732,-0.008608034,-1.013053179,0.174108863,0.176708713,-0.009805886,,4.315851,-6.487732287,-1.013053179,-0.009805886
4315951,-0.006180112,-0.009340878,-1.014236689,0.198388502,0.244267702,-0.29164964,,4.315951,-6.180111784,-1.014236689,-0.29164964
4316051,-0.005614318,-0.008090625,-1.015172482,0.192603469,0.159126252,-0.016344849,,4.316051,-5.614317954,-1.015172482,-0.016344849
4316151,-0.006268194,-0.008880022,-1.01464045,0.236381233,0.157564402,-0.032880049,,4.316151,-6.268194411,-1.01464045,-0.032880049
4316251,-0.006320408,-0.008272298,-1.01297152,0.179543123,0.245269463,-0.114464916,,4.316251,-6.32040808,-1.01297152,-0.114464916
4316351,-0.006150574,-0.009361012,-1.011492014,0.039788749,0.08842615,-0.104616813,,4.316351,-6.150573958,-1.011492014,-0.104616813
4316451,-0.006937035,-0.008754026,-1.011049628,0.136760399,0.148840949,-0.028241407,,4.316451,-6.937035359,-1.011049628,-0.028241407
4316551,-0.006407176,-0.009113041,-1.01189816,0.267296135,0.110170193,-0.072355434,,4.316551,-6.407175679,-1.01189816,-0.072355434
4316651,-0.006679106,-0.007417173,-1.013583899,0.14094317,0.251554489,-0.040214669,,4.316651,-6.679105572,-1.013583899,-0.040214669
4316751,-0.006747119,-0.00763317,-1.01394403,0.13488467,0.066026159,-0.136726484,,4.316751,-6.747119129,-1.01394403,-0.136726484
4316851,-0.006382782,-0.009701344,-1.013165474,0.253367096,0.046387434,-0.059211966,,4.316851,-6.382782478,-1.013165474,-0.059211966
4316951,-0.005800138,-0.009862673,-1.013637543,0.237409115,0.133370847,-0.175461605,,4.316951,-5.800137762,-1.013637543,-0.175461605
4317051,-0.006501017,-0.008324344,-1.013848424,0.173224434,0.167093203,-0.022426948,,4.317051,-6.501016673,-1.013848424,-0.022426948
4317151,-0.007569508,-0.008887824,-1.011332512,0.098654352,0.070497841,-0.153258815,,4.317151,-7.569507696,-1.011332512,-0.153258815
4317251,-0.007243878,-0.008307659,-1.01335144,0.221263334,0.035810165,-0.010642844,,4.317251,-7.243877742,-1.01335144,-0.010642844
4317351,-0.006166909,-0.008166856,-1.016084194,0.049280737,0.205402434,-0.085074157,,4.317351,-6.166909356,-1.016084194,-0.085074157
4317451,-0.006452533,-0.008496614,-1.013395309,0.179648593,0.189698905,-0.119534977,,4.317451,-6.452532951,-1.013395309,-0.119534977
4317551,-0.005101772,-0.009926428,-1.012703657,0.301666647,0.251355946,-0.042340342,,4.317551,-5.101772025,-1.012703657,-0.042340342
4317651,-0.006332182,-0.00910277,-1.012827873,0.164522857,0.124936841,0.035091184,,4.317651,-6.332182325,-1.012827873,0.035091184
4317751,-0.006063865,-0.009348121,-1.013093352,0.063410178,0.096411169,-0.083729863,,4.317751,-6.063865032,-1.013093352,-0.083729863
4317851,-0.005174801,-0.008278857,-1.013087869,0.093040995,0.082352541,-0.094173469,,4.317851,-5.174800754,-1.013087869,-0.094173469
4317951,-0.006733724,-0.009241377,-1.01496923,0.158936948,0.127033413,0.013881072,,4.317951,-6.733723916,-1.01496923,0.013881072
4318051,-0.005415692,-0.008361432,-1.013691306,0.198505476,0.103346884,-0.027073167,,4.318051,-5.41569246,-1.013691306,-0.027073167
4318151,-0.007020636,-0.009439126,-1.013191104,0.181645155,0.04071917,-0.022104137,,4.318151,-7.020636462,-1.013191104,-0.022104137
4318251,-0.006412771,-0.00918093,-1.014724255,0.175985798,0.053157885,0.002499047,,4.318251,-6.412771065,-1.014724255,0.002499047
4318351,-0.005260506,-0.009905502,-1.012669325,0.134976685,0.093044758,-0.048836291,,4.318351,-5.260505714,-1.012669325,-0.048836291
4318451,-0.006989409,-0.006953996,-1.013734102,0.044338625,0.169515774,-0.157957569,,4.318451,-6.98940875,-1.013734102,-0.157957569
4318551,-0.006234735,-0.008054907,-1.013045669,0.173355907,0.098444052,0.040092152,,4.318551,-6.234734785,-1.013045669,0.040092152
4318651,-0.007001602,-0.007982844,-1.012246728,0.208393186,0.176398292,-0.096035235,,4.318651,-7.001602091,-1.012246728,-0.096035235
4318751,-0.005019362,-0.008915889,-1.013353467,0.136788681,0.144474611,-0.112694107,,4.318751,-5.019361619,-1.013353467,-0.112694107
4318851,-0.006666057,-0.00860822,-1.012986898,0.25719896,0.219887838,-0.110547632,,4.318851,-6.666056812,-1.012986898,-0.110547632
4318951,-0.007220941,-0.008279572,-1.014626861,0.182653472,0.182214379,-0.081535749,,4.318951,-7.22094113,-1.014626861,-0.081535749
4319051,-0.006341853,-0.009902839,-1.016208172,0.19213222,0.220138907,-0.018232115,,4.319051,-6.341852713,-1.016208172,-0.018232115
4319151,-0.007250657,-0.008807444,-1.011939168,0.248745531,0.136007935,-0.03384386,,4.319151,-7.250656839,-1.011939168,-0.03384386
4319251,-0.007090989,-0.009576326,-1.013629556,0.115441509,0.098484576,-0.118560068,,4.319251,-7.090988569,-1.013629556,-0.118560068
4319351,-0.007537214,-0.008186261,-1.012653708,0.161761969,0.163993731,-0.010313885,,4.319351,-7.53721362,-1.012653708,-0.010313885
4319451,-0.006431045,-0.008342412,-1.013166785,0.167009547,0.169638231,-0.008439533,,4.319451,-6.431045011,-1.013166785,-0.008439533
4319551,-0.006018525,-0.007870411,-1.013105869,0.165028513,0.018174293,-0.066724345,,4.319551,-6.018524989,-1.013105869,-0.066724345
4319651,-0.006934752,-0.00704101,-1.011179566,0.152863249,0.051608309,-0.178488746,,4.319651,-6.934751756,-1.011179566,-0.178488746
4319751,-0.007850398,-0.008481281,-1.013005257,0.199324772,0.132623747,0.047994621,,4.319751,-7.85039831,-1.013005257,0.047994621
4319851,-0.007097764,-0.009486063,-1.013163805,0.013576463,0.178841189,0.043923479,,4.319851,-7.097764406,-1.013163805,0.043923479
4319951,-0.006923512,-0.009449468,-1.01255548,0.210621104,0.185552225,-0.097851411,,4.319951,-6.92351209,-1.01255548,-0.097851411
4320051,-0.007007135,-0.009760576,-1.012048006,0.193222687,0.19841291,-0.076051146,,4.320051,-7.007134613,-1.012048006,-0.076051146
4320151,-0.007333441,-0.009784298,-1.01322782,0.095803335,0.207161024,-0.016872309,,4.320151,-7.333440706,-1.01322782,-0.016872309
4320251,-0.006040919,-0.008390058,-1.014072657,0.135831311,0.205086634,0.008289782,,4.320251,-6.040918641,-1.014072657,0.008289782
4320351,-0.007144772,-0.008357164,-1.014932156,0.146361813,0.106627882,-0.200799331,,4.320351,-7.144771982,-1.014932156,-0.200799331
4320451,-0.007487594,-0.008252628,-1.011113524,0.204840228,0.163800716,-0.064172454,,4.320451,-7.487593684,-1.011113524,-0.064172454
4320551,-0.007562662,-0.009234769,-1.015203357,0.169527754,0.143303573,-0.011483313,,4.320551,-7.562662475,-1.015203357,-0.011483313
4320651,-0.006195173,-0.008176883,-1.012567878,0.056524668,0.184894279,-0.0211844,,4.320651,-6.195173133,-1.012567878,-0.0211844
4320751,-0.005612984,-0.009835389,-1.014126778,0.251837909,0.11534296,0.017066771,,4.320751,-5.6129843,-1.014126778,0.017066771
4320851,-0.007343242,-0.010252228,-1.013694406,0.137704492,0.066507421,-0.053445756,,4.320851,-7.343241945,-1.013694406,-0.053445756
4320951,-0.005593028,-0.008022131,-1.012355566,0.162252948,0.062980838,-0.025639653,,4.320951,-5.59302792,-1.012355566,-0.025639653
4321051,-0.006573339,-0.008172141,-1.013667226,0.13136068,0.196038902,-0.02756582,,4.321051,-6.573339459,-1.013667226,-0.02756582
4321151,-0.007051727,-0.009334289,-1.016394973,0.14365761,0.16380173,0.008866435,,4.321151,-7.051726803,-1.016394973,0.008866435
4321251,-0.006661545,-0.0095344,-1.014347672,0.259278387,0.160215274,-0.168714732,,4.321251,-6.661544554,-1.014347672,-0.168714732
4321351,-0.005798481,-0.008982076,-1.014197826,0.20030953,0.081632845,-0.068019189,,4.321351,-5.798480939,-1.014197826,-0.068019189
4321451,-0.006336783,-0.008579914,-1.013224959,0.159687698,0.192748711,-0.025829595,,4.321451,-6.336782593,-1.013224959,-0.025829595
4321551,-0.00673894,-0.008566483,-1.014671922,0.097425431,0.177853346,-0.139376357,,4.321551,-6.738940254,-1.014671922,-0.139376357
